CMDLINE /Users/cconlon/anaconda3/bin/python3.7 2_Process_WRDS_Data.py
MEM 24852.496094 1593110288.0791
MEM 24852.496094 1593110288.1805
MEM 24852.496094 1593110288.2843
MEM 24852.496094 1593110288.3895
MEM 24852.496094 1593110288.4947
MEM 24852.496094 1593110288.5954
MEM 24852.496094 1593110288.6961
MEM 24852.496094 1593110288.7963
MEM 24852.496094 1593110288.8965
MEM 24852.496094 1593110289.0004
MEM 24852.496094 1593110289.1029
MEM 24852.496094 1593110289.2037
MEM 24852.292969 1593110289.3054
MEM 24858.433594 1593110289.4066
MEM 24877.917969 1593110289.5079
MEM 24852.148438 1593110289.6127
MEM 24852.222656 1593110289.7178
MEM 24852.261719 1593110289.8189
MEM 24852.300781 1593110289.9206
MEM 24852.320312 1593110290.0241
MEM 24852.339844 1593110290.1258
MEM 24852.339844 1593110290.2285
MEM 24852.339844 1593110290.3296
MEM 24852.339844 1593110290.4304
MEM 24852.339844 1593110290.5316
MEM 24852.339844 1593110290.6330
MEM 24852.339844 1593110290.7374
MEM 24852.339844 1593110290.8376
MEM 24852.339844 1593110290.9428
MEM 24852.339844 1593110291.0463
MEM 24852.339844 1593110291.1465
MEM 24852.339844 1593110291.2517
MEM 24852.339844 1593110291.3529
MEM 24852.339844 1593110291.4543
MEM 24852.339844 1593110291.5554
MEM 24852.339844 1593110291.6567
MEM 24852.335938 1593110291.7580
MEM 24852.339844 1593110291.8630
MEM 24852.339844 1593110291.9632
MEM 24852.339844 1593110292.0638
MEM 24852.339844 1593110292.1690
MEM 24852.339844 1593110292.2714
MEM 24852.339844 1593110292.3743
MEM 24852.339844 1593110292.4768
MEM 24852.339844 1593110292.5798
MEM 24852.339844 1593110292.6804
MEM 24852.339844 1593110292.7808
MEM 24851.917969 1593110292.8817
MEM 24852.339844 1593110292.9823
MEM 24852.339844 1593110293.0849
MEM 24852.339844 1593110293.1901
MEM 24852.339844 1593110293.2935
MEM 24852.339844 1593110293.3939
MEM 24852.339844 1593110293.4976
MEM 24852.339844 1593110293.6022
MEM 24852.339844 1593110293.7042
MEM 24852.339844 1593110293.8052
MEM 24852.339844 1593110293.9066
MEM 24852.339844 1593110294.0068
MEM 24852.339844 1593110294.1073
MEM 24852.339844 1593110294.2106
MEM 24852.339844 1593110294.3143
MEM 24852.339844 1593110294.4194
MEM 24852.339844 1593110294.5221
MEM 24852.339844 1593110294.6267
MEM 24852.339844 1593110294.7311
MEM 24852.339844 1593110294.8363
MEM 24852.339844 1593110294.9389
MEM 24852.339844 1593110295.0417
MEM 24852.339844 1593110295.1424
MEM 24852.339844 1593110295.2460
MEM 24852.335938 1593110295.3491
MEM 24852.339844 1593110295.4542
MEM 24852.339844 1593110295.5592
MEM 24852.339844 1593110295.6622
MEM 24852.339844 1593110295.7647
MEM 24852.339844 1593110295.8689
MEM 24852.339844 1593110295.9741
MEM 24852.339844 1593110296.0769
MEM 24852.339844 1593110296.1795
MEM 24852.339844 1593110296.2805
MEM 24852.339844 1593110296.3809
MEM 24852.339844 1593110296.4813
MEM 24852.339844 1593110296.5830
MEM 24852.339844 1593110296.6844
MEM 24852.339844 1593110296.7868
MEM 24852.339844 1593110296.8879
MEM 24852.339844 1593110296.9893
MEM 24852.339844 1593110297.0907
MEM 24852.339844 1593110297.1918
MEM 24852.339844 1593110297.2930
MEM 24852.339844 1593110297.3943
MEM 24852.339844 1593110297.4956
MEM 24852.339844 1593110297.5958
MEM 24852.339844 1593110297.6960
MEM 24852.339844 1593110297.7982
MEM 24852.339844 1593110297.8992
MEM 24852.339844 1593110297.9996
MEM 24852.339844 1593110298.1019
MEM 24852.339844 1593110298.2067
MEM 24852.339844 1593110298.3069
MEM 24852.339844 1593110298.4080
MEM 24852.339844 1593110298.5082
MEM 24852.339844 1593110298.6094
MEM 24852.339844 1593110298.7106
MEM 24852.339844 1593110298.8108
MEM 24852.339844 1593110298.9118
MEM 24852.339844 1593110299.0121
MEM 24852.339844 1593110299.1155
MEM 24852.339844 1593110299.2158
MEM 24852.339844 1593110299.3180
MEM 24852.339844 1593110299.4193
MEM 24852.339844 1593110299.5207
MEM 24852.339844 1593110299.6212
MEM 24852.339844 1593110299.7230
MEM 24852.339844 1593110299.8269
MEM 24852.339844 1593110299.9317
MEM 24852.339844 1593110300.0319
MEM 24852.339844 1593110300.1371
MEM 24852.339844 1593110300.2401
MEM 24852.339844 1593110300.3433
MEM 24852.339844 1593110300.4462
MEM 24852.339844 1593110300.5479
MEM 24852.339844 1593110300.6514
MEM 24851.363281 1593110300.7556
MEM 24852.339844 1593110300.8588
MEM 24852.339844 1593110300.9623
MEM 24852.339844 1593110301.0665
MEM 24852.339844 1593110301.1695
MEM 24852.339844 1593110301.2732
MEM 24852.343750 1593110301.3769
MEM 24852.343750 1593110301.4821
MEM 24852.343750 1593110301.5873
MEM 24852.343750 1593110301.6918
MEM 24852.343750 1593110301.7970
MEM 24852.343750 1593110301.9022
MEM 24852.343750 1593110302.0044
MEM 24852.343750 1593110302.1079
MEM 24852.343750 1593110302.2093
MEM 24852.343750 1593110302.3105
MEM 24852.343750 1593110302.4118
MEM 24852.343750 1593110302.5132
MEM 24852.343750 1593110302.6143
MEM 24852.343750 1593110302.7155
MEM 24852.343750 1593110302.8168
MEM 24852.343750 1593110302.9180
MEM 24852.343750 1593110303.0219
MEM 24852.343750 1593110303.1261
MEM 24852.343750 1593110303.2313
MEM 24852.343750 1593110303.3355
MEM 24852.343750 1593110303.4399
MEM 24852.343750 1593110303.5451
MEM 24852.343750 1593110303.6493
MEM 24852.343750 1593110303.7506
MEM 24852.343750 1593110303.8518
MEM 24852.343750 1593110303.9532
MEM 24852.343750 1593110304.0584
MEM 24882.847656 1593110304.1636
MEM 24893.464844 1593110304.2681
MEM 24880.117188 1593110304.3693
MEM 24881.281250 1593110304.4745
MEM 24885.828125 1593110304.5754
MEM 24885.859375 1593110304.6799
MEM 24886.367188 1593110304.7851
MEM 24880.070312 1593110304.8853
MEM 24880.105469 1593110304.9869
MEM 24881.277344 1593110305.0876
MEM 24881.296875 1593110305.1906
MEM 24881.429688 1593110305.2918
MEM 24878.562500 1593110305.3923
MEM 24879.199219 1593110305.4943
MEM 24879.199219 1593110305.5956
MEM 24879.199219 1593110305.7008
MEM 24879.199219 1593110305.8044
MEM 24879.199219 1593110305.9048
MEM 24879.203125 1593110306.0090
MEM 24879.203125 1593110306.1131
MEM 24879.203125 1593110306.2142
MEM 24879.203125 1593110306.3156
MEM 24879.203125 1593110306.4168
MEM 24879.203125 1593110306.5181
MEM 24879.203125 1593110306.6193
MEM 24879.203125 1593110306.7233
MEM 24879.203125 1593110306.8278
MEM 24879.097656 1593110306.9307
MEM 24879.203125 1593110307.0332
MEM 24879.203125 1593110307.1368
MEM 24879.203125 1593110307.2381
MEM 24879.203125 1593110307.3394
MEM 24879.203125 1593110307.4406
MEM 24879.203125 1593110307.5418
MEM 24879.203125 1593110307.6431
MEM 24879.203125 1593110307.7443
MEM 24879.203125 1593110307.8490
MEM 24879.203125 1593110307.9494
MEM 24879.210938 1593110308.0525
MEM 24879.210938 1593110308.1577
MEM 24878.210938 1593110308.2599
MEM 24879.222656 1593110308.3629
MEM 24879.222656 1593110308.4680
MEM 24879.222656 1593110308.5732
MEM 24879.222656 1593110308.6770
MEM 24879.222656 1593110308.7794
MEM 24879.222656 1593110308.8806
MEM 24879.222656 1593110308.9858
MEM 24879.222656 1593110309.0861
MEM 24879.222656 1593110309.1913
MEM 24879.222656 1593110309.2927
MEM 24879.222656 1593110309.3936
MEM 24879.222656 1593110309.4988
MEM 24879.222656 1593110309.6006
MEM 24879.222656 1593110309.7019
MEM 24879.222656 1593110309.8031
MEM 24879.222656 1593110309.9045
MEM 24879.222656 1593110310.0065
MEM 24879.222656 1593110310.1068
MEM 24879.222656 1593110310.2082
MEM 24879.222656 1593110310.3087
MEM 24879.222656 1593110310.4091
MEM 24879.222656 1593110310.5113
MEM 24879.222656 1593110310.6117
MEM 24879.222656 1593110310.7144
MEM 24879.222656 1593110310.8158
MEM 24879.222656 1593110310.9168
MEM 24879.222656 1593110311.0173
MEM 24879.222656 1593110311.1191
MEM 24879.222656 1593110311.2194
MEM 24879.222656 1593110311.3203
MEM 24879.222656 1593110311.4209
MEM 24879.222656 1593110311.5244
MEM 24879.222656 1593110311.6256
MEM 24879.222656 1593110311.7269
MEM 24879.222656 1593110311.8284
MEM 24879.222656 1593110311.9294
MEM 24879.222656 1593110312.0307
MEM 24879.222656 1593110312.1319
MEM 24879.222656 1593110312.2332
MEM 24879.222656 1593110312.3380
MEM 24879.222656 1593110312.4432
MEM 24879.222656 1593110312.5446
MEM 24879.222656 1593110312.6490
MEM 24879.222656 1593110312.7506
MEM 24879.222656 1593110312.8519
MEM 24879.222656 1593110312.9532
MEM 24879.222656 1593110313.0541
MEM 24879.222656 1593110313.1558
MEM 24879.222656 1593110313.2608
MEM 24879.222656 1593110313.3619
MEM 24879.222656 1593110313.4669
MEM 24879.222656 1593110313.5707
MEM 24879.222656 1593110313.6731
MEM 24879.222656 1593110313.7733
MEM 24879.222656 1593110313.8757
MEM 24879.222656 1593110313.9772
MEM 24879.222656 1593110314.0782
MEM 24879.222656 1593110314.1796
MEM 24879.222656 1593110314.2807
MEM 24878.742188 1593110314.3821
MEM 24879.222656 1593110314.4832
MEM 24879.222656 1593110314.5862
MEM 24879.222656 1593110314.6913
MEM 24879.222656 1593110314.7930
MEM 24879.222656 1593110314.8935
MEM 24879.222656 1593110314.9982
MEM 24879.234375 1593110315.1020
MEM 24879.234375 1593110315.2034
MEM 24879.234375 1593110315.3046
MEM 24879.234375 1593110315.4058
MEM 24879.234375 1593110315.5060
MEM 24879.234375 1593110315.6096
MEM 24879.234375 1593110315.7100
MEM 24878.230469 1593110315.8107
MEM 24878.796875 1593110315.9120
MEM 24879.242188 1593110316.0133
MEM 24879.242188 1593110316.1164
MEM 24879.253906 1593110316.2181
MEM 24879.253906 1593110316.3212
MEM 24879.253906 1593110316.4217
MEM 24879.253906 1593110316.5269
MEM 24879.285156 1593110316.6292
MEM 24879.285156 1593110316.7332
MEM 24879.285156 1593110316.8378
MEM 24879.285156 1593110316.9395
MEM 24879.285156 1593110317.0434
MEM 24879.285156 1593110317.1456
MEM 24879.285156 1593110317.2464
MEM 24879.285156 1593110317.3488
MEM 24879.285156 1593110317.4533
MEM 24879.285156 1593110317.5539
MEM 24879.285156 1593110317.6545
MEM 24879.285156 1593110317.7559
MEM 24879.285156 1593110317.8606
MEM 24879.285156 1593110317.9630
MEM 24879.285156 1593110318.0682
MEM 24879.285156 1593110318.1724
MEM 24878.441406 1593110318.2740
MEM 24879.285156 1593110318.3747
MEM 24878.777344 1593110318.4752
MEM 24879.285156 1593110318.5783
MEM 24879.222656 1593110318.6785
MEM 24879.285156 1593110318.7796
MEM 24879.285156 1593110318.8807
MEM 24879.285156 1593110318.9812
MEM 24879.285156 1593110319.0814
MEM 24879.285156 1593110319.1831
MEM 24879.285156 1593110319.2860
MEM 24879.285156 1593110319.3870
MEM 24879.285156 1593110319.4884
MEM 24879.285156 1593110319.5892
MEM 24879.285156 1593110319.6921
MEM 24879.285156 1593110319.7933
MEM 24879.285156 1593110319.8945
MEM 24879.285156 1593110319.9958
MEM 24879.285156 1593110320.0971
MEM 24879.285156 1593110320.1981
MEM 24879.285156 1593110320.2995
MEM 24879.285156 1593110320.4014
MEM 24879.285156 1593110320.5022
MEM 24879.285156 1593110320.6059
MEM 24879.285156 1593110320.7098
MEM 24879.285156 1593110320.8103
MEM 24879.285156 1593110320.9142
MEM 24879.285156 1593110321.0167
MEM 24879.285156 1593110321.1208
MEM 24879.285156 1593110321.2220
MEM 24879.285156 1593110321.3226
MEM 24879.285156 1593110321.4254
MEM 24879.285156 1593110321.5259
MEM 24878.796875 1593110321.6296
MEM 24879.285156 1593110321.7343
MEM 24879.285156 1593110321.8394
MEM 24879.285156 1593110321.9403
MEM 24879.285156 1593110322.0428
MEM 24879.285156 1593110322.1439
MEM 24879.285156 1593110322.2448
MEM 24879.285156 1593110322.3471
MEM 24879.285156 1593110322.4483
MEM 24879.285156 1593110322.5496
MEM 24879.285156 1593110322.6508
MEM 24879.285156 1593110322.7561
MEM 24879.285156 1593110322.8574
MEM 24879.285156 1593110322.9626
MEM 24879.285156 1593110323.0647
MEM 24879.285156 1593110323.1683
MEM 24879.285156 1593110323.2688
MEM 24879.285156 1593110323.3708
MEM 24879.285156 1593110323.4710
MEM 24879.285156 1593110323.5730
MEM 24879.285156 1593110323.6738
MEM 24879.285156 1593110323.7790
MEM 24879.285156 1593110323.8828
MEM 24879.285156 1593110323.9830
MEM 24879.285156 1593110324.0845
MEM 24879.285156 1593110324.1897
MEM 24879.285156 1593110324.2922
MEM 24879.285156 1593110324.3946
MEM 24879.285156 1593110324.4985
MEM 24879.285156 1593110324.6010
MEM 24879.285156 1593110324.7019
MEM 24879.285156 1593110324.8046
MEM 24879.285156 1593110324.9077
MEM 24879.285156 1593110325.0080
MEM 24879.281250 1593110325.1132
MEM 24879.285156 1593110325.2154
MEM 24879.285156 1593110325.3171
MEM 24879.285156 1593110325.4183
MEM 24879.285156 1593110325.5196
MEM 24879.289062 1593110325.6221
MEM 24879.289062 1593110325.7273
MEM 24879.289062 1593110325.8326
MEM 24879.289062 1593110325.9355
MEM 24879.289062 1593110326.0407
MEM 24879.289062 1593110326.1442
MEM 24879.289062 1593110326.2444
MEM 24879.289062 1593110326.3491
MEM 24879.289062 1593110326.4522
MEM 24879.289062 1593110326.5548
MEM 24879.289062 1593110326.6566
MEM 24879.289062 1593110326.7571
MEM 24879.289062 1593110326.8584
MEM 24879.289062 1593110326.9596
MEM 24879.289062 1593110327.0609
MEM 24879.289062 1593110327.1611
MEM 24879.289062 1593110327.2634
MEM 24879.289062 1593110327.3649
MEM 24879.289062 1593110327.4661
MEM 24879.289062 1593110327.5707
MEM 24879.289062 1593110327.6756
MEM 24879.289062 1593110327.7805
MEM 24879.289062 1593110327.8857
MEM 24879.289062 1593110327.9870
MEM 24879.289062 1593110328.0922
MEM 24879.289062 1593110328.1974
MEM 24879.289062 1593110328.3027
MEM 24879.289062 1593110328.4079
MEM 24879.289062 1593110328.5095
MEM 24879.289062 1593110328.6136
MEM 24879.289062 1593110328.7158
MEM 24879.289062 1593110328.8181
MEM 24879.289062 1593110328.9206
MEM 24879.289062 1593110329.0220
MEM 24879.289062 1593110329.1272
MEM 24879.289062 1593110329.2283
MEM 24879.289062 1593110329.3297
MEM 24879.289062 1593110329.4327
MEM 24879.289062 1593110329.5335
MEM 24879.289062 1593110329.6375
MEM 24879.289062 1593110329.7385
MEM 24879.289062 1593110329.8397
MEM 24879.289062 1593110329.9399
MEM 24879.289062 1593110330.0405
MEM 24879.296875 1593110330.1409
MEM 24879.296875 1593110330.2438
MEM 24879.296875 1593110330.3448
MEM 24879.296875 1593110330.4486
MEM 24879.296875 1593110330.5489
MEM 24879.296875 1593110330.6498
MEM 24879.296875 1593110330.7514
MEM 24879.296875 1593110330.8521
MEM 24879.296875 1593110330.9526
MEM 24879.296875 1593110331.0540
MEM 24879.292969 1593110331.1559
MEM 24879.296875 1593110331.2565
MEM 24879.296875 1593110331.3585
MEM 24879.296875 1593110331.4597
MEM 24879.296875 1593110331.5603
MEM 24879.296875 1593110331.6622
MEM 24879.296875 1593110331.7674
MEM 24879.296875 1593110331.8722
MEM 24879.296875 1593110331.9728
MEM 24879.296875 1593110332.0780
MEM 24879.296875 1593110332.1798
MEM 24879.296875 1593110332.2809
MEM 24879.296875 1593110332.3823
MEM 24879.296875 1593110332.4835
MEM 24879.296875 1593110332.5847
MEM 24879.296875 1593110332.6859
MEM 24879.296875 1593110332.7872
MEM 24879.296875 1593110332.8886
MEM 24879.296875 1593110332.9897
MEM 24879.296875 1593110333.0909
MEM 24879.296875 1593110333.1923
MEM 24879.296875 1593110333.2935
MEM 24879.296875 1593110333.3947
MEM 24879.296875 1593110333.4960
MEM 24879.296875 1593110333.5973
MEM 24879.296875 1593110333.6985
MEM 24879.296875 1593110333.7997
MEM 24879.296875 1593110333.9010
MEM 24879.296875 1593110334.0015
MEM 24879.296875 1593110334.1035
MEM 24879.296875 1593110334.2037
MEM 24879.296875 1593110334.3060
MEM 24879.296875 1593110334.4066
MEM 24879.296875 1593110334.5118
MEM 24879.296875 1593110334.6169
MEM 24879.296875 1593110334.7185
MEM 24879.292969 1593110334.8192
MEM 24879.292969 1593110334.9240
MEM 24879.296875 1593110335.0264
MEM 24879.296875 1593110335.1316
MEM 24879.296875 1593110335.2356
MEM 24879.296875 1593110335.3383
MEM 24879.296875 1593110335.4431
MEM 24879.296875 1593110335.5434
MEM 24879.296875 1593110335.6442
MEM 24879.296875 1593110335.7447
MEM 24879.296875 1593110335.8499
MEM 24879.296875 1593110335.9502
MEM 24879.296875 1593110336.0522
MEM 24879.296875 1593110336.1574
MEM 24879.296875 1593110336.2609
MEM 24879.296875 1593110336.3612
MEM 24879.296875 1593110336.4624
MEM 24879.296875 1593110336.5660
MEM 24879.296875 1593110336.6691
MEM 24879.296875 1593110336.7743
MEM 24879.296875 1593110336.8746
MEM 24879.296875 1593110336.9768
MEM 24879.296875 1593110337.0776
MEM 24879.296875 1593110337.1829
MEM 24879.296875 1593110337.2832
MEM 24879.296875 1593110337.3865
MEM 24879.296875 1593110337.4879
MEM 24879.296875 1593110337.5882
MEM 24879.296875 1593110337.6920
MEM 24881.375000 1593110337.7965
MEM 24886.328125 1593110337.8987
MEM 24886.531250 1593110338.0028
MEM 24886.976562 1593110338.1068
MEM 24905.734375 1593110338.2113
MEM 24879.562500 1593110338.3122
MEM 24879.679688 1593110338.4139
MEM 24879.347656 1593110338.5191
MEM 24879.347656 1593110338.6224
MEM 24879.347656 1593110338.7251
MEM 24879.347656 1593110338.8294
MEM 24879.347656 1593110338.9298
MEM 24879.347656 1593110339.0334
MEM 24879.347656 1593110339.1365
MEM 24879.347656 1593110339.2369
MEM 24879.347656 1593110339.3399
MEM 24879.347656 1593110339.4423
MEM 24879.351562 1593110339.5475
MEM 24879.351562 1593110339.6483
MEM 24879.351562 1593110339.7535
MEM 24879.355469 1593110339.8541
MEM 24879.355469 1593110339.9547
MEM 24879.355469 1593110340.0598
MEM 24879.355469 1593110340.1648
MEM 24879.355469 1593110340.2700
MEM 24879.355469 1593110340.3752
MEM 24879.355469 1593110340.4804
MEM 24879.355469 1593110340.5851
MEM 24879.355469 1593110340.6870
MEM 24879.355469 1593110340.7922
MEM 24879.355469 1593110340.8935
MEM 24879.355469 1593110340.9950
MEM 24879.355469 1593110341.0957
MEM 24879.355469 1593110341.1986
MEM 24879.355469 1593110341.3035
MEM 24879.355469 1593110341.4038
MEM 24879.355469 1593110341.5063
MEM 24879.355469 1593110341.6073
MEM 24893.554688 1593110341.7085
MEM 24893.289062 1593110341.8121
MEM 24880.253906 1593110341.9145
MEM 24880.277344 1593110342.0153
MEM 24880.257812 1593110342.1202
MEM 24880.257812 1593110342.2208
MEM 24893.625000 1593110342.3227
MEM 24896.167969 1593110342.4246
MEM 24942.871094 1593110342.5293
MEM 24988.808594 1593110342.6325
MEM 25034.164062 1593110342.7376
MEM 25069.882812 1593110342.8381
MEM 25069.867188 1593110342.9433
MEM 25069.867188 1593110343.0460
MEM 25069.867188 1593110343.1509
MEM 25071.539062 1593110343.2539
MEM 25071.628906 1593110343.3549
MEM 25071.640625 1593110343.4579
MEM 25070.308594 1593110343.5631
MEM 25071.460938 1593110343.6637
MEM 25072.019531 1593110343.7688
MEM 25072.617188 1593110343.8707
MEM 25073.199219 1593110343.9711
MEM 25072.839844 1593110344.0713
MEM 25073.996094 1593110344.1715
MEM 25074.906250 1593110344.2748
MEM 25075.433594 1593110344.3796
MEM 25076.011719 1593110344.4841
MEM 25076.574219 1593110344.5861
MEM 25077.144531 1593110344.6893
MEM 25077.726562 1593110344.7911
MEM 25078.296875 1593110344.8924
MEM 25078.894531 1593110344.9963
MEM 25079.496094 1593110345.1000
MEM 25080.046875 1593110345.2007
MEM 25080.605469 1593110345.3017
MEM 25081.187500 1593110345.4053
MEM 25081.769531 1593110345.5099
MEM 25082.312500 1593110345.6112
MEM 25082.914062 1593110345.7117
MEM 25083.484375 1593110345.8149
MEM 25084.058594 1593110345.9163
MEM 25084.628906 1593110346.0173
MEM 25085.210938 1593110346.1186
MEM 25085.777344 1593110346.2196
MEM 25086.371094 1593110346.3208
MEM 25086.945312 1593110346.4211
MEM 25087.523438 1593110346.5223
MEM 25088.144531 1593110346.6226
MEM 25088.714844 1593110346.7228
MEM 25089.273438 1593110346.8232
MEM 25089.851562 1593110346.9234
MEM 25090.429688 1593110347.0265
MEM 25090.246094 1593110347.1269
MEM 25091.015625 1593110347.2298
MEM 25091.609375 1593110347.3331
MEM 25092.207031 1593110347.4377
MEM 25092.789062 1593110347.5384
MEM 25093.378906 1593110347.6390
MEM 25093.960938 1593110347.7393
MEM 25094.554688 1593110347.8398
MEM 25095.136719 1593110347.9410
MEM 25095.714844 1593110348.0413
MEM 25096.285156 1593110348.1436
MEM 25096.847656 1593110348.2487
